participant_id,fsm_number,fsm_type,test_condition,learning_condition,trial_number,trial_type,state_1,response_1,state_2,response_2,state_3,option_1,option_2,correctResponse,response,response_correct,response_time
37,22.0,hard,control,Experiment 1 (no preview),6,hidden,0.0,,,,3.0,aa,ab,ab,aa,0.0,5210.537000000768
37,22.0,hard,control,Experiment 1 (no preview),7,visible,2.0,a,2.0,,0.0,a,b,b,b,1.0,3342.675999999279
37,22.0,hard,control,Experiment 1 (no preview),8,hidden,3.0,,,,3.0,aa,ba,aa,aa,1.0,5704.833999999275
37,22.0,hard,control,Experiment 1 (no preview),9,visible,0.0,b,3.0,,3.0,a,b,b,a,0.0,3202.5200000000186
37,22.0,hard,control,Experiment 1 (no preview),10,hidden,1.0,,,,0.0,aa,bb,aa,bb,0.0,4255.583999997762
37,22.0,hard,control,Experiment 1 (no preview),11,visible,2.0,b,1.0,,0.0,a,b,a,b,0.0,5966.2849999977625
37,22.0,hard,control,Experiment 1 (no preview),12,hidden,3.0,,,,1.0,ba,bb,bb,bb,1.0,6785.625999998534
37,22.0,hard,control,Experiment 1 (no preview),13,visible,2.0,a,2.0,,1.0,a,b,b,b,1.0,771.3680000007735
37,22.0,hard,control,Experiment 1 (no preview),14,visible,3.0,a,2.0,,2.0,a,b,a,a,1.0,5685.837999997777
37,22.0,hard,control,Experiment 1 (no preview),15,hidden,0.0,,,,0.0,aa,bb,aa,bb,0.0,2993.579999997746
37,22.0,hard,control,Experiment 1 (no preview),16,hidden,1.0,,,,3.0,aa,ba,aa,ba,0.0,4553.037000000011
37,22.0,hard,control,Experiment 1 (no preview),17,visible,2.0,a,2.0,,2.0,a,b,a,a,1.0,896.8349999985076
37,22.0,hard,control,Experiment 1 (no preview),18,hidden,2.0,,,,1.0,ba,ab,ab,ab,1.0,11678.461999998486
37,22.0,hard,control,Experiment 1 (no preview),19,visible,3.0,b,2.0,,1.0,a,b,b,b,1.0,1416.3090000000084
37,22.0,hard,control,Experiment 1 (no preview),20,hidden,1.0,,,,3.0,ab,ba,ab,ab,1.0,9700.265000000014
38,21.0,easy,control,Experiment 1 (no preview),1,visible,0.0,b,2.0,,3.0,a,b,a,a,1.0,2767.3720000003814
38,21.0,easy,control,Experiment 1 (no preview),2,visible,2.0,a,3.0,,3.0,a,b,b,a,0.0,5150.4039999988745
38,21.0,easy,control,Experiment 1 (no preview),3,hidden,3.0,,,,2.0,aa,bb,aa,bb,0.0,4337.9689999996335
38,21.0,easy,control,Experiment 1 (no preview),4,visible,0.0,a,2.0,,2.0,a,b,b,b,1.0,1034.9829999988724
38,21.0,easy,control,Experiment 1 (no preview),5,hidden,2.0,,,,3.0,aa,ab,ab,aa,0.0,3375.368999998871
38,21.0,easy,control,Experiment 1 (no preview),6,visible,0.0,a,2.0,,0.0,a,b,a,a,1.0,2756.911000000371
38,21.0,easy,control,Experiment 1 (no preview),7,hidden,2.0,,,,2.0,aa,bb,bb,bb,1.0,2669.481000000378
38,21.0,easy,control,Experiment 1 (no preview),8,hidden,3.0,,,,3.0,bb,ba,bb,ba,0.0,3293.659000000014
38,21.0,easy,control,Experiment 1 (no preview),9,visible,0.0,a,2.0,,3.0,a,b,a,a,1.0,5591.564999998896
38,21.0,easy,control,Experiment 1 (no preview),10,visible,3.0,b,3.0,,0.0,a,b,a,a,1.0,1922.5089999996417
38,21.0,easy,control,Experiment 1 (no preview),11,hidden,3.0,,,,2.0,ab,ba,ab,ab,1.0,7809.892999999633
38,21.0,easy,control,Experiment 1 (no preview),12,hidden,0.0,,,,0.0,aa,ab,aa,aa,1.0,2945.919999999227
38,21.0,easy,control,Experiment 1 (no preview),13,visible,2.0,b,2.0,,2.0,a,b,b,b,1.0,1979.7120000003488
38,21.0,easy,control,Experiment 1 (no preview),14,hidden,3.0,,,,1.0,aa,ba,ba,aa,0.0,1829.8509999992675
38,21.0,easy,control,Experiment 1 (no preview),15,hidden,2.0,,,,1.0,ab,aa,aa,aa,1.0,2488.0649999992456
38,21.0,easy,control,Experiment 1 (no preview),16,hidden,0.0,,,,3.0,ab,aa,aa,aa,1.0,3439.0629999996163
38,21.0,easy,control,Experiment 1 (no preview),17,visible,3.0,b,3.0,,3.0,a,b,b,a,0.0,2148.1410000003525
38,21.0,easy,control,Experiment 1 (no preview),18,hidden,0.0,,,,2.0,aa,bb,bb,bb,1.0,3206.347999998892
38,21.0,easy,control,Experiment 1 (no preview),19,visible,0.0,b,2.0,,2.0,a,b,b,b,1.0,1117.771999999648
38,21.0,easy,control,Experiment 1 (no preview),20,visible,2.0,a,3.0,,1.0,a,b,a,a,1.0,692.4240000003483
39,21.0,easy,control,Experiment 1 (no preview),1,hidden,3.0,,,,1.0,aa,ba,ba,aa,0.0,16692.53300002386
39,21.0,easy,control,Experiment 1 (no preview),2,visible,2.0,a,3.0,,1.0,a,b,a,b,0.0,2774.6659999522963
39,21.0,easy,control,Experiment 1 (no preview),3,hidden,0.0,,,,3.0,ab,aa,aa,ab,0.0,2851.639999976149
39,21.0,easy,control,Experiment 1 (no preview),4,visible,3.0,b,3.0,,3.0,a,b,b,b,1.0,1295.5639999284758
39,21.0,easy,control,Experiment 1 (no preview),5,hidden,3.0,,,,3.0,bb,ba,bb,bb,1.0,1319.9009999523405
39,21.0,easy,control,Experiment 1 (no preview),6,visible,0.0,a,2.0,,3.0,a,b,a,b,0.0,1774.6500000000233
39,21.0,easy,control,Experiment 1 (no preview),7,hidden,3.0,,,,2.0,aa,bb,aa,bb,0.0,3147.5439999999944
39,21.0,easy,control,Experiment 1 (no preview),8,visible,0.0,b,2.0,,2.0,a,b,b,b,1.0,1675.32300002384
39,21.0,easy,control,Experiment 1 (no preview),9,visible,3.0,b,3.0,,0.0,a,b,a,a,1.0,1200.4189999523223
39,21.0,easy,control,Experiment 1 (no preview),10,visible,2.0,b,2.0,,2.0,a,b,b,b,1.0,983.5719999284483
39,21.0,easy,control,Experiment 1 (no preview),11,hidden,0.0,,,,0.0,aa,ab,aa,aa,1.0,1620.681999976165
39,21.0,easy,control,Experiment 1 (no preview),12,visible,0.0,a,2.0,,2.0,a,b,b,a,0.0,3645.922999928473
39,21.0,easy,control,Experiment 1 (no preview),13,hidden,2.0,,,,2.0,aa,bb,bb,bb,1.0,1556.0130000238423
39,21.0,easy,control,Experiment 1 (no preview),14,hidden,3.0,,,,2.0,ab,ba,ab,ab,1.0,5738.88899997616
39,21.0,easy,control,Experiment 1 (no preview),15,hidden,2.0,,,,1.0,ab,aa,aa,aa,1.0,958.4679999761864
39,21.0,easy,control,Experiment 1 (no preview),16,visible,0.0,b,2.0,,3.0,a,b,a,b,0.0,2283.844999928493
39,21.0,easy,control,Experiment 1 (no preview),17,hidden,2.0,,,,3.0,aa,ab,ab,ab,1.0,2189.480999976164
39,21.0,easy,control,Experiment 1 (no preview),18,hidden,0.0,,,,2.0,aa,bb,bb,bb,1.0,3196.6999999761465
39,21.0,easy,control,Experiment 1 (no preview),19,visible,0.0,a,2.0,,0.0,a,b,a,a,1.0,1708.9340000000084
39,21.0,easy,control,Experiment 1 (no preview),20,visible,2.0,a,3.0,,3.0,a,b,b,b,1.0,5163.295999952301
41,21.0,easy,control,Experiment 1 (no preview),1,hidden,3.0,,,,2.0,ab,ba,ab,ab,1.0,12185.763000000035
41,21.0,easy,control,Experiment 1 (no preview),2,hidden,2.0,,,,3.0,aa,ab,ab,aa,0.0,9409.702000005986
41,21.0,easy,control,Experiment 1 (no preview),3,hidden,3.0,,,,1.0,aa,ba,ba,aa,0.0,9910.439000002923
41,21.0,easy,control,Experiment 1 (no preview),4,hidden,3.0,,,,2.0,aa,bb,aa,bb,0.0,5136.419000003021
41,21.0,easy,control,Experiment 1 (no preview),5,hidden,2.0,,,,1.0,ab,aa,aa,aa,1.0,1362.6340000060154
41,21.0,easy,control,Experiment 1 (no preview),6,hidden,2.0,,,,2.0,aa,bb,bb,bb,1.0,2184.4159999999683
41,21.0,easy,control,Experiment 1 (no preview),7,hidden,0.0,,,,2.0,aa,bb,bb,aa,0.0,6542.233000011882
41,21.0,easy,control,Experiment 1 (no preview),8,visible,2.0,a,3.0,,1.0,a,b,a,a,1.0,3200.7900000000373
41,21.0,easy,control,Experiment 1 (no preview),9,visible,3.0,b,3.0,,3.0,a,b,b,b,1.0,4914.709000002942
41,21.0,easy,control,Experiment 1 (no preview),10,visible,2.0,b,2.0,,2.0,a,b,b,b,1.0,476.2770000030287
41,21.0,easy,control,Experiment 1 (no preview),11,visible,3.0,b,3.0,,0.0,a,b,a,a,1.0,16960.48700000299
41,21.0,easy,control,Experiment 1 (no preview),12,hidden,3.0,,,,3.0,bb,ba,bb,ba,0.0,2087.2110000000102
41,21.0,easy,control,Experiment 1 (no preview),13,visible,0.0,b,2.0,,3.0,a,b,a,a,1.0,2224.210000002989
41,21.0,easy,control,Experiment 1 (no preview),14,hidden,0.0,,,,3.0,ab,aa,aa,aa,1.0,2719.424000008963
41,21.0,easy,control,Experiment 1 (no preview),15,visible,0.0,a,2.0,,2.0,a,b,b,a,0.0,2869.402000000002
41,21.0,easy,control,Experiment 1 (no preview),16,visible,2.0,a,3.0,,3.0,a,b,b,a,0.0,637.5000000030268
41,21.0,easy,control,Experiment 1 (no preview),17,visible,0.0,b,2.0,,2.0,a,b,b,b,1.0,1367.1520000089658
41,21.0,easy,control,Experiment 1 (no preview),18,visible,0.0,a,2.0,,0.0,a,b,a,b,0.0,3042.204999999958
41,21.0,easy,control,Experiment 1 (no preview),19,hidden,0.0,,,,0.0,aa,ab,aa,aa,1.0,4217.290000002948
41,21.0,easy,control,Experiment 1 (no preview),20,visible,0.0,a,2.0,,3.0,a,b,a,a,1.0,4126.748000002932
63,22.0,hard,control,Experiment 1 (no preview),1,hidden,2.0,,,,3.0,ba,ab,ba,ba,1.0,6391.254000047687
63,22.0,hard,control,Experiment 1 (no preview),2,hidden,0.0,,,,0.0,aa,bb,aa,bb,0.0,15757.10700004769
63,22.0,hard,control,Experiment 1 (no preview),3,visible,0.0,b,3.0,,3.0,a,b,b,b,1.0,8924.407000047679
63,22.0,hard,control,Experiment 1 (no preview),4,hidden,2.0,,,,1.0,ba,ab,ab,ba,0.0,7835.792000000016
63,22.0,hard,control,Experiment 1 (no preview),5,visible,2.0,b,1.0,,0.0,a,b,a,b,0.0,6187.405999999959
63,22.0,hard,control,Experiment 1 (no preview),6,hidden,1.0,,,,3.0,ab,ba,ab,ba,0.0,5232.538000143017
63,22.0,hard,control,Experiment 1 (no preview),7,visible,0.0,a,3.0,,0.0,a,b,a,a,1.0,9250.394000190776
63,22.0,hard,control,Experiment 1 (no preview),8,visible,1.0,a,1.0,,0.0,a,b,a,b,0.0,2877.204000047641
63,22.0,hard,control,Experiment 1 (no preview),9,visible,2.0,a,2.0,,2.0,a,b,a,a,1.0,1865.620000190684
63,22.0,hard,control,Experiment 1 (no preview),10,visible,2.0,a,2.0,,1.0,a,b,b,b,1.0,1214.2430000476306
63,22.0,hard,control,Experiment 1 (no preview),11,visible,3.0,b,2.0,,1.0,a,b,b,a,0.0,2093.7690000477014
63,22.0,hard,control,Experiment 1 (no preview),12,hidden,0.0,,,,3.0,aa,ab,ab,ab,1.0,4566.283000143012
63,22.0,hard,control,Experiment 1 (no preview),13,visible,2.0,a,2.0,,0.0,a,b,b,b,1.0,1369.6940000476316
63,22.0,hard,control,Experiment 1 (no preview),14,hidden,3.0,,,,1.0,ba,bb,bb,ba,0.0,3837.2850000953767
63,22.0,hard,control,Experiment 1 (no preview),15,hidden,3.0,,,,3.0,aa,ba,aa,aa,1.0,5281.263999999967
63,22.0,hard,control,Experiment 1 (no preview),16,hidden,1.0,,,,2.0,ab,ba,ba,ab,0.0,5134.123000143096
63,22.0,hard,control,Experiment 1 (no preview),17,visible,3.0,a,2.0,,2.0,a,b,a,b,0.0,3376.713000095333
63,22.0,hard,control,Experiment 1 (no preview),18,visible,1.0,b,1.0,,3.0,a,b,b,a,0.0,5485.018000190728
63,22.0,hard,control,Experiment 1 (no preview),19,hidden,1.0,,,,3.0,aa,ba,aa,ba,0.0,5909.244999999995
63,22.0,hard,control,Experiment 1 (no preview),20,hidden,1.0,,,,0.0,aa,bb,aa,bb,0.0,3591.314000000013
64,22.0,hard,control,Experiment 1 (no preview),1,hidden,0.0,,,,3.0,aa,ab,ab,ab,1.0,3622.260999952327
64,22.0,hard,control,Experiment 1 (no preview),2,hidden,3.0,,,,1.0,ba,bb,bb,bb,1.0,1988.5980000238344
64,22.0,hard,control,Experiment 1 (no preview),3,hidden,1.0,,,,2.0,ab,ba,ba,ba,1.0,4222.251999928471
64,22.0,hard,control,Experiment 1 (no preview),4,hidden,1.0,,,,0.0,aa,bb,aa,aa,1.0,3321.926999928488
64,22.0,hard,control,Experiment 1 (no preview),5,hidden,2.0,,,,3.0,ba,ab,ba,ab,0.0,4972.267000023858
64,22.0,hard,control,Experiment 1 (no preview),6,visible,2.0,b,1.0,,0.0,a,b,a,b,0.0,4305.527000000002
64,22.0,hard,control,Experiment 1 (no preview),7,visible,2.0,a,2.0,,0.0,a,b,b,b,1.0,3521.9349999999977
64,22.0,hard,control,Experiment 1 (no preview),8,visible,0.0,b,3.0,,3.0,a,b,b,b,1.0,1822.1829999522888
64,22.0,hard,control,Experiment 1 (no preview),9,hidden,2.0,,,,1.0,ba,ab,ab,ab,1.0,7838.77199992846
64,22.0,hard,control,Experiment 1 (no preview),10,hidden,0.0,,,,0.0,aa,bb,aa,bb,0.0,2955.118999976141
64,22.0,hard,control,Experiment 1 (no preview),11,visible,2.0,a,2.0,,1.0,a,b,b,b,1.0,3038.911000023829
64,22.0,hard,control,Experiment 1 (no preview),12,visible,1.0,b,1.0,,3.0,a,b,b,a,0.0,1971.7699999761533
64,22.0,hard,control,Experiment 1 (no preview),13,hidden,1.0,,,,3.0,ab,ba,ab,ab,1.0,13605.755999999994
64,22.0,hard,control,Experiment 1 (no preview),14,hidden,3.0,,,,3.0,aa,ba,aa,aa,1.0,5088.715999952343
64,22.0,hard,control,Experiment 1 (no preview),15,visible,0.0,a,3.0,,0.0,a,b,a,b,0.0,5088.53899999999
64,22.0,hard,control,Experiment 1 (no preview),16,visible,1.0,a,1.0,,0.0,a,b,a,b,0.0,9005.882999999973
64,22.0,hard,control,Experiment 1 (no preview),17,hidden,1.0,,,,3.0,aa,ba,aa,ba,0.0,7755.287999976135
64,22.0,hard,control,Experiment 1 (no preview),18,visible,2.0,a,2.0,,2.0,a,b,a,a,1.0,3121.771999952325
64,22.0,hard,control,Experiment 1 (no preview),19,visible,3.0,b,2.0,,1.0,a,b,b,b,1.0,3122.103999928455
64,22.0,hard,control,Experiment 1 (no preview),20,visible,3.0,a,2.0,,2.0,a,b,a,a,1.0,571.8959999284707
65,22.0,hard,control,Experiment 1 (no preview),1,hidden,2.0,,,,3.0,ba,ab,ba,ba,1.0,4347.812999976159
65,22.0,hard,control,Experiment 1 (no preview),2,visible,2.0,a,2.0,,2.0,a,b,a,b,0.0,1438.442999904626
65,22.0,hard,control,Experiment 1 (no preview),3,hidden,1.0,,,,3.0,aa,ba,aa,ba,0.0,3108.078999952326
65,22.0,hard,control,Experiment 1 (no preview),4,visible,3.0,b,2.0,,1.0,a,b,b,a,0.0,3306.649999999994
65,22.0,hard,control,Experiment 1 (no preview),5,visible,0.0,b,3.0,,3.0,a,b,b,b,1.0,2136.5989999761514
65,22.0,hard,control,Experiment 1 (no preview),6,hidden,3.0,,,,3.0,aa,ba,aa,aa,1.0,2368.012999928469
65,22.0,hard,control,Experiment 1 (no preview),7,visible,1.0,b,1.0,,3.0,a,b,b,a,0.0,2687.300999928498
65,22.0,hard,control,Experiment 1 (no preview),8,hidden,0.0,,,,0.0,aa,bb,aa,bb,0.0,1698.5159999523312
65,22.0,hard,control,Experiment 1 (no preview),9,hidden,1.0,,,,3.0,ab,ba,ab,ab,1.0,9820.347999976131
65,22.0,hard,control,Experiment 1 (no preview),10,hidden,1.0,,,,2.0,ab,ba,ba,ba,1.0,1364.094999928493
65,22.0,hard,control,Experiment 1 (no preview),11,visible,2.0,a,2.0,,1.0,a,b,b,b,1.0,4368.517999928503
65,22.0,hard,control,Experiment 1 (no preview),12,visible,1.0,a,1.0,,0.0,a,b,a,b,0.0,1251.9870000000228
65,22.0,hard,control,Experiment 1 (no preview),13,visible,0.0,a,3.0,,0.0,a,b,a,a,1.0,3570.4869999522925
65,22.0,hard,control,Experiment 1 (no preview),14,visible,2.0,b,1.0,,0.0,a,b,a,b,0.0,3681.103999904648
65,22.0,hard,control,Experiment 1 (no preview),15,hidden,3.0,,,,1.0,ba,bb,bb,bb,1.0,4538.212999928452
65,22.0,hard,control,Experiment 1 (no preview),16,hidden,2.0,,,,1.0,ba,ab,ab,ab,1.0,2858.369999999996
65,22.0,hard,control,Experiment 1 (no preview),17,visible,3.0,a,2.0,,2.0,a,b,a,a,1.0,3323.5779999999795
65,22.0,hard,control,Experiment 1 (no preview),18,visible,2.0,a,2.0,,0.0,a,b,b,b,1.0,2244.796999976156
65,22.0,hard,control,Experiment 1 (no preview),19,hidden,0.0,,,,3.0,aa,ab,ab,ab,1.0,5804.8829999999725
65,22.0,hard,control,Experiment 1 (no preview),20,hidden,1.0,,,,0.0,aa,bb,aa,aa,1.0,2264.8400000000256
66,22.0,hard,control,Experiment 1 (no preview),1,hidden,0.0,,,,0.0,aa,bb,aa,bb,0.0,10839.181999928493
66,22.0,hard,control,Experiment 1 (no preview),2,hidden,1.0,,,,3.0,aa,ba,aa,aa,1.0,19700.10499995231
66,22.0,hard,control,Experiment 1 (no preview),3,visible,2.0,a,2.0,,2.0,a,b,a,a,1.0,4698.33099997614
66,22.0,hard,control,Experiment 1 (no preview),4,hidden,0.0,,,,3.0,aa,ab,ab,ab,1.0,16330.103000023868
66,22.0,hard,control,Experiment 1 (no preview),5,visible,3.0,b,2.0,,1.0,a,b,b,b,1.0,4894.003000000026
66,22.0,hard,control,Experiment 1 (no preview),6,visible,1.0,b,1.0,,3.0,a,b,b,b,1.0,4904.269999952288
66,22.0,hard,control,Experiment 1 (no preview),7,visible,3.0,a,2.0,,2.0,a,b,a,a,1.0,6093.683000023826
66,22.0,hard,control,Experiment 1 (no preview),8,hidden,3.0,,,,3.0,aa,ba,aa,aa,1.0,8379.55200002389
66,22.0,hard,control,Experiment 1 (no preview),9,visible,0.0,a,3.0,,0.0,a,b,a,b,0.0,12314.330999952275
66,22.0,hard,control,Experiment 1 (no preview),10,hidden,1.0,,,,3.0,ab,ba,ab,ab,1.0,5252.106999928481
66,22.0,hard,control,Experiment 1 (no preview),11,hidden,2.0,,,,1.0,ba,ab,ab,ab,1.0,7198.349999976112
66,22.0,hard,control,Experiment 1 (no preview),12,visible,2.0,a,2.0,,1.0,a,b,b,b,1.0,7196.602999976138
66,22.0,hard,control,Experiment 1 (no preview),13,visible,0.0,b,3.0,,3.0,a,b,b,a,0.0,5512.798000023817
66,22.0,hard,control,Experiment 1 (no preview),14,hidden,3.0,,,,1.0,ba,bb,bb,ba,0.0,4457.376000023796
66,22.0,hard,control,Experiment 1 (no preview),15,hidden,2.0,,,,3.0,ba,ab,ba,ab,0.0,2558.350999928429
66,22.0,hard,control,Experiment 1 (no preview),16,visible,1.0,a,1.0,,0.0,a,b,a,b,0.0,11329.594999928491
66,22.0,hard,control,Experiment 1 (no preview),17,visible,2.0,b,1.0,,0.0,a,b,a,a,1.0,6540.6419999285135
66,22.0,hard,control,Experiment 1 (no preview),18,visible,2.0,a,2.0,,0.0,a,b,b,a,0.0,3241.1870000000345
66,22.0,hard,control,Experiment 1 (no preview),19,hidden,1.0,,,,0.0,aa,bb,aa,bb,0.0,26362.983000000007
66,22.0,hard,control,Experiment 1 (no preview),20,hidden,1.0,,,,2.0,ab,ba,ba,ab,0.0,6173.740000023856
68,22.0,hard,control,Experiment 1 (no preview),1,hidden,1.0,,,,3.0,ab,ba,ab,ab,1.0,10163.60799992847
68,22.0,hard,control,Experiment 1 (no preview),2,visible,3.0,a,2.0,,2.0,a,b,a,a,1.0,1456.6269999761716
68,22.0,hard,control,Experiment 1 (no preview),3,hidden,1.0,,,,2.0,ab,ba,ba,ba,1.0,6914.239999976184
68,22.0,hard,control,Experiment 1 (no preview),4,visible,3.0,b,2.0,,1.0,a,b,b,b,1.0,1304.4169999761507
68,22.0,hard,control,Experiment 1 (no preview),5,hidden,3.0,,,,1.0,ba,bb,bb,bb,1.0,1855.9340000000084
68,22.0,hard,control,Experiment 1 (no preview),6,hidden,3.0,,,,3.0,aa,ba,aa,aa,1.0,1641.130999952322
68,22.0,hard,control,Experiment 1 (no preview),7,hidden,1.0,,,,0.0,aa,bb,aa,aa,1.0,3123.2309999522986
68,22.0,hard,control,Experiment 1 (no preview),8,hidden,0.0,,,,0.0,aa,bb,aa,aa,1.0,1521.90599992848
68,22.0,hard,control,Experiment 1 (no preview),9,visible,1.0,b,1.0,,3.0,a,b,b,a,0.0,4528.929999976186
68,22.0,hard,control,Experiment 1 (no preview),10,visible,2.0,a,2.0,,1.0,a,b,b,b,1.0,1279.0439999761293
68,22.0,hard,control,Experiment 1 (no preview),11,visible,2.0,b,1.0,,0.0,a,b,a,b,0.0,3598.8429999284563
68,22.0,hard,control,Experiment 1 (no preview),12,visible,0.0,a,3.0,,0.0,a,b,a,b,0.0,3322.3399999284884
68,22.0,hard,control,Experiment 1 (no preview),13,hidden,2.0,,,,1.0,ba,ab,ab,ab,1.0,2625.200999976136
68,22.0,hard,control,Experiment 1 (no preview),14,visible,1.0,a,1.0,,0.0,a,b,a,a,1.0,9052.561999952304
68,22.0,hard,control,Experiment 1 (no preview),15,visible,2.0,a,2.0,,2.0,a,b,a,a,1.0,685.6069999522879
68,22.0,hard,control,Experiment 1 (no preview),16,visible,2.0,a,2.0,,0.0,a,b,b,b,1.0,7981.525999928475
68,22.0,hard,control,Experiment 1 (no preview),17,hidden,2.0,,,,3.0,ba,ab,ba,ba,1.0,5785.818999952287
68,22.0,hard,control,Experiment 1 (no preview),18,hidden,1.0,,,,3.0,aa,ba,aa,aa,1.0,3845.982999952336
68,22.0,hard,control,Experiment 1 (no preview),19,visible,0.0,b,3.0,,3.0,a,b,b,b,1.0,6127.631999976176
68,22.0,hard,control,Experiment 1 (no preview),20,hidden,0.0,,,,3.0,aa,ab,ab,ab,1.0,7205.6239999284735
67,22.0,hard,control,Experiment 1 (no preview),1,hidden,0.0,,,,0.0,aa,bb,aa,bb,0.0,3902.750999952317
67,22.0,hard,control,Experiment 1 (no preview),2,visible,0.0,b,3.0,,3.0,a,b,b,b,1.0,2190.5070000953565
67,22.0,hard,control,Experiment 1 (no preview),3,hidden,2.0,,,,1.0,ba,ab,ab,ab,1.0,4506.295000000013
67,22.0,hard,control,Experiment 1 (no preview),4,hidden,3.0,,,,3.0,aa,ba,aa,ba,0.0,15555.285000095377
67,22.0,hard,control,Experiment 1 (no preview),5,hidden,0.0,,,,3.0,aa,ab,ab,ab,1.0,1817.0930000953667
67,22.0,hard,control,Experiment 1 (no preview),6,visible,3.0,a,2.0,,2.0,a,b,a,a,1.0,971.4439999999886
67,22.0,hard,control,Experiment 1 (no preview),7,visible,1.0,a,1.0,,0.0,a,b,a,b,0.0,872.9220000953646
67,22.0,hard,control,Experiment 1 (no preview),8,hidden,3.0,,,,1.0,ba,bb,bb,bb,1.0,1081.8740000953549
67,22.0,hard,control,Experiment 1 (no preview),9,visible,0.0,a,3.0,,0.0,a,b,a,b,0.0,793.8549999523093
67,22.0,hard,control,Experiment 1 (no preview),10,visible,2.0,b,1.0,,0.0,a,b,a,b,0.0,876.9829999523063
67,22.0,hard,control,Experiment 1 (no preview),11,visible,1.0,b,1.0,,3.0,a,b,b,b,1.0,1125.1520000953751
67,22.0,hard,control,Experiment 1 (no preview),12,visible,2.0,a,2.0,,0.0,a,b,b,b,1.0,875.2519999523065
67,22.0,hard,control,Experiment 1 (no preview),13,hidden,1.0,,,,3.0,ab,ba,ab,ab,1.0,2252.396999952325
67,22.0,hard,control,Experiment 1 (no preview),14,hidden,1.0,,,,3.0,aa,ba,aa,aa,1.0,5077.746999999974
67,22.0,hard,control,Experiment 1 (no preview),15,visible,2.0,a,2.0,,2.0,a,b,a,a,1.0,1022.2900000953814
67,22.0,hard,control,Experiment 1 (no preview),16,hidden,1.0,,,,2.0,ab,ba,ba,ba,1.0,3537.1549999522977
67,22.0,hard,control,Experiment 1 (no preview),17,visible,3.0,b,2.0,,1.0,a,b,b,b,1.0,1671.2819999523344
67,22.0,hard,control,Experiment 1 (no preview),18,visible,2.0,a,2.0,,1.0,a,b,b,b,1.0,776.536000095366
67,22.0,hard,control,Experiment 1 (no preview),19,hidden,2.0,,,,3.0,ba,ab,ba,ab,0.0,6291.75900000002
67,22.0,hard,control,Experiment 1 (no preview),20,hidden,1.0,,,,0.0,aa,bb,aa,bb,0.0,1204.4780000000028
69,22.0,hard,control,Experiment 1 (no preview),1,hidden,1.0,,,,3.0,aa,ba,aa,ba,0.0,11703.0
69,22.0,hard,control,Experiment 1 (no preview),2,hidden,1.0,,,,3.0,ab,ba,ab,ab,1.0,10377.0
69,22.0,hard,control,Experiment 1 (no preview),3,visible,3.0,b,2.0,,1.0,a,b,b,b,1.0,3863.0
69,22.0,hard,control,Experiment 1 (no preview),4,visible,3.0,a,2.0,,2.0,a,b,a,a,1.0,5079.0
69,22.0,hard,control,Experiment 1 (no preview),5,hidden,0.0,,,,0.0,aa,bb,aa,bb,0.0,10859.0
69,22.0,hard,control,Experiment 1 (no preview),6,visible,2.0,b,1.0,,0.0,a,b,a,a,1.0,17077.0
69,22.0,hard,control,Experiment 1 (no preview),7,hidden,0.0,,,,3.0,aa,ab,ab,ab,1.0,4992.0
69,22.0,hard,control,Experiment 1 (no preview),8,visible,2.0,a,2.0,,1.0,a,b,b,b,1.0,2224.0
69,22.0,hard,control,Experiment 1 (no preview),9,hidden,2.0,,,,1.0,ba,ab,ab,ba,0.0,13783.0
69,22.0,hard,control,Experiment 1 (no preview),10,visible,1.0,b,1.0,,3.0,a,b,b,a,0.0,3444.0
69,22.0,hard,control,Experiment 1 (no preview),11,hidden,1.0,,,,0.0,aa,bb,aa,bb,0.0,3957.0
