participant_id,fsm_number,fsm_type,test_condition,learning_condition,trial_number,trial_type,state_1,response_1,state_2,response_2,state_3,option_1,option_2,correctResponse,response,response_correct,response_time
69,22.0,hard,control,Experiment 1 (no preview),12,hidden,3.0,,,,3.0,aa,ba,aa,ba,0.0,6466.0
69,22.0,hard,control,Experiment 1 (no preview),13,hidden,3.0,,,,1.0,ba,bb,bb,bb,1.0,2361.0
69,22.0,hard,control,Experiment 1 (no preview),14,visible,1.0,a,1.0,,0.0,a,b,a,a,1.0,5280.0
69,22.0,hard,control,Experiment 1 (no preview),15,visible,0.0,b,3.0,,3.0,a,b,b,b,1.0,2627.0
69,22.0,hard,control,Experiment 1 (no preview),16,hidden,1.0,,,,2.0,ab,ba,ba,ba,1.0,5240.0
69,22.0,hard,control,Experiment 1 (no preview),17,visible,2.0,a,2.0,,2.0,a,b,a,a,1.0,560.0
69,22.0,hard,control,Experiment 1 (no preview),18,visible,2.0,a,2.0,,0.0,a,b,b,b,1.0,600.0
69,22.0,hard,control,Experiment 1 (no preview),19,visible,0.0,a,3.0,,0.0,a,b,a,b,0.0,1094.0
69,22.0,hard,control,Experiment 1 (no preview),20,hidden,2.0,,,,3.0,ba,ab,ba,ab,0.0,8940.0
70,22.0,hard,control,Experiment 1 (no preview),1,visible,3.0,a,2.0,,2.0,a,b,a,a,1.0,1840.6770000000247
70,22.0,hard,control,Experiment 1 (no preview),2,hidden,2.0,,,,1.0,ba,ab,ab,ab,1.0,5281.565000000002
70,22.0,hard,control,Experiment 1 (no preview),3,hidden,1.0,,,,2.0,ab,ba,ba,ba,1.0,5160.419999999984
70,22.0,hard,control,Experiment 1 (no preview),4,visible,2.0,a,2.0,,2.0,a,b,a,a,1.0,1924.4159999761607
70,22.0,hard,control,Experiment 1 (no preview),5,visible,1.0,a,1.0,,0.0,a,b,a,a,1.0,5842.748000000021
70,22.0,hard,control,Experiment 1 (no preview),6,hidden,0.0,,,,0.0,aa,bb,aa,aa,1.0,3699.3249999761465
70,22.0,hard,control,Experiment 1 (no preview),7,visible,2.0,a,2.0,,0.0,a,b,b,a,0.0,1497.980999982101
70,22.0,hard,control,Experiment 1 (no preview),8,hidden,3.0,,,,3.0,aa,ba,aa,aa,1.0,5160.695999999996
70,22.0,hard,control,Experiment 1 (no preview),9,visible,2.0,a,2.0,,1.0,a,b,b,b,1.0,1100.8389999761712
70,22.0,hard,control,Experiment 1 (no preview),10,visible,1.0,b,1.0,,3.0,a,b,b,b,1.0,1147.8029999761493
70,22.0,hard,control,Experiment 1 (no preview),11,visible,3.0,b,2.0,,1.0,a,b,b,b,1.0,3848.443000000029
70,22.0,hard,control,Experiment 1 (no preview),12,hidden,1.0,,,,3.0,aa,ba,aa,ba,0.0,6905.086999976134
70,22.0,hard,control,Experiment 1 (no preview),13,hidden,2.0,,,,3.0,ba,ab,ba,ab,0.0,5663.053000000014
70,22.0,hard,control,Experiment 1 (no preview),14,hidden,3.0,,,,1.0,ba,bb,bb,bb,1.0,7631.13799997617
70,22.0,hard,control,Experiment 1 (no preview),15,hidden,1.0,,,,3.0,ab,ba,ab,ab,1.0,1943.811999976169
70,22.0,hard,control,Experiment 1 (no preview),16,visible,0.0,a,3.0,,0.0,a,b,a,a,1.0,685.3759999761824
70,22.0,hard,control,Experiment 1 (no preview),17,hidden,0.0,,,,3.0,aa,ab,ab,ab,1.0,1645.140000000014
70,22.0,hard,control,Experiment 1 (no preview),18,visible,2.0,b,1.0,,0.0,a,b,a,a,1.0,1902.173999976134
70,22.0,hard,control,Experiment 1 (no preview),19,hidden,1.0,,,,0.0,aa,bb,aa,aa,1.0,2789.173999999999
70,22.0,hard,control,Experiment 1 (no preview),20,visible,0.0,b,3.0,,3.0,a,b,b,a,0.0,1728.25900000002
71,22.0,hard,control,Experiment 1 (no preview),1,visible,2.0,a,2.0,,0.0,a,b,b,b,1.0,7628.181000000011
71,22.0,hard,control,Experiment 1 (no preview),2,hidden,2.0,,,,1.0,ba,ab,ab,ab,1.0,13834.181000000011
71,22.0,hard,control,Experiment 1 (no preview),3,visible,2.0,b,1.0,,0.0,a,b,a,a,1.0,5682.880000011937
71,22.0,hard,control,Experiment 1 (no preview),4,hidden,1.0,,,,3.0,aa,ba,aa,aa,1.0,805.4010000059498
71,22.0,hard,control,Experiment 1 (no preview),5,hidden,1.0,,,,2.0,ab,ba,ba,ab,0.0,2334.4409999940544
71,22.0,hard,control,Experiment 1 (no preview),6,visible,0.0,a,3.0,,0.0,a,b,a,a,1.0,5432.476000000024
71,22.0,hard,control,Experiment 1 (no preview),7,hidden,1.0,,,,3.0,ab,ba,ab,ba,0.0,2307.2679999940447
71,22.0,hard,control,Experiment 1 (no preview),8,hidden,0.0,,,,0.0,aa,bb,aa,bb,0.0,3898.9810000178986
71,22.0,hard,control,Experiment 1 (no preview),9,visible,2.0,a,2.0,,1.0,a,b,b,b,1.0,2201.549999994051
71,22.0,hard,control,Experiment 1 (no preview),10,hidden,0.0,,,,3.0,aa,ab,ab,aa,0.0,1946.179999999993
71,22.0,hard,control,Experiment 1 (no preview),11,visible,0.0,b,3.0,,3.0,a,b,b,b,1.0,1366.1060000000289
71,22.0,hard,control,Experiment 1 (no preview),12,visible,3.0,a,2.0,,2.0,a,b,a,a,1.0,716.8020000000251
71,22.0,hard,control,Experiment 1 (no preview),13,hidden,1.0,,,,0.0,aa,bb,aa,aa,1.0,907.5380000059376
71,22.0,hard,control,Experiment 1 (no preview),14,hidden,2.0,,,,3.0,ba,ab,ba,ab,0.0,1890.1239999940155
71,22.0,hard,control,Experiment 1 (no preview),15,hidden,3.0,,,,3.0,aa,ba,aa,aa,1.0,1195.9079999999958
71,22.0,hard,control,Experiment 1 (no preview),16,visible,3.0,b,2.0,,1.0,a,b,b,b,1.0,3244.340000017896
71,22.0,hard,control,Experiment 1 (no preview),17,visible,1.0,a,1.0,,0.0,a,b,a,b,0.0,764.2780000178609
71,22.0,hard,control,Experiment 1 (no preview),18,visible,1.0,b,1.0,,3.0,a,b,b,a,0.0,2467.481000000029
71,22.0,hard,control,Experiment 1 (no preview),19,hidden,3.0,,,,1.0,ba,bb,bb,bb,1.0,2938.22100000002
71,22.0,hard,control,Experiment 1 (no preview),20,visible,2.0,a,2.0,,2.0,a,b,a,a,1.0,2562.944000005955
82,21.0,easy,control,Experiment 1 (no preview),1,visible,2.0,a,3.0,,1.0,a,b,a,b,0.0,12704.0
82,21.0,easy,control,Experiment 1 (no preview),2,hidden,2.0,,,,2.0,aa,bb,bb,bb,1.0,6313.0
82,21.0,easy,control,Experiment 1 (no preview),3,hidden,3.0,,,,1.0,aa,ba,ba,aa,0.0,9848.0
82,21.0,easy,control,Experiment 1 (no preview),4,hidden,0.0,,,,2.0,aa,bb,bb,bb,1.0,5524.0
82,21.0,easy,control,Experiment 1 (no preview),5,hidden,3.0,,,,3.0,bb,ba,bb,ba,0.0,7622.0
82,21.0,easy,control,Experiment 1 (no preview),6,visible,0.0,b,2.0,,3.0,a,b,a,a,1.0,8724.0
82,21.0,easy,control,Experiment 1 (no preview),7,hidden,0.0,,,,0.0,aa,ab,aa,ab,0.0,13706.0
82,21.0,easy,control,Experiment 1 (no preview),8,visible,0.0,b,2.0,,2.0,a,b,b,a,0.0,4640.0
82,21.0,easy,control,Experiment 1 (no preview),9,visible,0.0,a,2.0,,0.0,a,b,a,b,0.0,5637.0
82,21.0,easy,control,Experiment 1 (no preview),10,hidden,2.0,,,,3.0,aa,ab,ab,aa,0.0,5876.0
82,21.0,easy,control,Experiment 1 (no preview),11,visible,3.0,b,3.0,,0.0,a,b,a,b,0.0,1375.0
82,21.0,easy,control,Experiment 1 (no preview),12,hidden,2.0,,,,1.0,ab,aa,aa,ab,0.0,2220.0
82,21.0,easy,control,Experiment 1 (no preview),13,hidden,3.0,,,,2.0,aa,bb,aa,aa,1.0,11486.0
82,21.0,easy,control,Experiment 1 (no preview),14,visible,0.0,a,2.0,,3.0,a,b,a,a,1.0,1636.0
82,21.0,easy,control,Experiment 1 (no preview),15,hidden,0.0,,,,3.0,ab,aa,aa,ab,0.0,1129.0
82,21.0,easy,control,Experiment 1 (no preview),16,hidden,3.0,,,,2.0,ab,ba,ab,ba,0.0,1205.0
82,21.0,easy,control,Experiment 1 (no preview),17,visible,2.0,a,3.0,,3.0,a,b,b,a,0.0,1608.0
82,21.0,easy,control,Experiment 1 (no preview),18,visible,2.0,b,2.0,,2.0,a,b,b,b,1.0,3014.0
82,21.0,easy,control,Experiment 1 (no preview),19,visible,3.0,b,3.0,,3.0,a,b,b,a,0.0,1094.0
82,21.0,easy,control,Experiment 1 (no preview),20,visible,0.0,a,2.0,,2.0,a,b,b,b,1.0,1756.0
80,21.0,easy,control,Experiment 1 (no preview),1,visible,0.0,a,2.0,,0.0,a,b,a,b,0.0,7738.690999976156
80,21.0,easy,control,Experiment 1 (no preview),2,hidden,0.0,,,,0.0,aa,ab,aa,ab,0.0,9209.29200001192
80,21.0,easy,control,Experiment 1 (no preview),3,hidden,3.0,,,,3.0,bb,ba,bb,bb,1.0,5622.167999988073
80,21.0,easy,control,Experiment 1 (no preview),4,visible,3.0,b,3.0,,3.0,a,b,b,b,1.0,3484.469999976165
80,21.0,easy,control,Experiment 1 (no preview),5,hidden,0.0,,,,2.0,aa,bb,bb,aa,0.0,4912.221999988076
80,21.0,easy,control,Experiment 1 (no preview),6,hidden,2.0,,,,3.0,aa,ab,ab,aa,0.0,5394.40099998808
80,21.0,easy,control,Experiment 1 (no preview),7,hidden,0.0,,,,3.0,ab,aa,aa,aa,1.0,6250.8949999761535
80,21.0,easy,control,Experiment 1 (no preview),8,visible,3.0,b,3.0,,0.0,a,b,a,a,1.0,6040.127000023844
80,21.0,easy,control,Experiment 1 (no preview),9,hidden,3.0,,,,2.0,aa,bb,aa,aa,1.0,9182.278999988106
80,21.0,easy,control,Experiment 1 (no preview),10,hidden,2.0,,,,2.0,aa,bb,bb,bb,1.0,3087.807000011904
80,21.0,easy,control,Experiment 1 (no preview),11,visible,0.0,b,2.0,,2.0,a,b,b,b,1.0,2288.302999988082
80,21.0,easy,control,Experiment 1 (no preview),12,visible,0.0,a,2.0,,2.0,a,b,b,b,1.0,6579.50500002387
80,21.0,easy,control,Experiment 1 (no preview),13,visible,2.0,a,3.0,,3.0,a,b,b,b,1.0,6397.969999999972
80,21.0,easy,control,Experiment 1 (no preview),14,hidden,2.0,,,,1.0,ab,aa,aa,aa,1.0,6247.382999988098
80,21.0,easy,control,Experiment 1 (no preview),15,visible,2.0,a,3.0,,1.0,a,b,a,a,1.0,3557.993000023824
80,21.0,easy,control,Experiment 1 (no preview),16,visible,0.0,b,2.0,,3.0,a,b,a,a,1.0,14845.29399997613
80,21.0,easy,control,Experiment 1 (no preview),17,hidden,3.0,,,,1.0,aa,ba,ba,aa,0.0,6588.991999988095
80,21.0,easy,control,Experiment 1 (no preview),18,visible,2.0,b,2.0,,2.0,a,b,b,b,1.0,4851.411000023829
80,21.0,easy,control,Experiment 1 (no preview),19,hidden,3.0,,,,2.0,ab,ba,ab,ab,1.0,15890.507000023848
80,21.0,easy,control,Experiment 1 (no preview),20,visible,0.0,a,2.0,,3.0,a,b,a,a,1.0,4909.885999999999
81,21.0,easy,control,Experiment 1 (no preview),1,visible,0.0,a,2.0,,3.0,a,b,a,b,0.0,3382.098000008933
81,21.0,easy,control,Experiment 1 (no preview),2,visible,0.0,a,2.0,,2.0,a,b,b,a,0.0,931.828999999998
81,21.0,easy,control,Experiment 1 (no preview),3,hidden,3.0,,,,2.0,aa,bb,aa,aa,1.0,3733.769
81,21.0,easy,control,Experiment 1 (no preview),4,hidden,2.0,,,,2.0,aa,bb,bb,aa,0.0,1954.670000008948
81,21.0,easy,control,Experiment 1 (no preview),5,visible,0.0,b,2.0,,2.0,a,b,b,a,0.0,2729.347000000009
81,21.0,easy,control,Experiment 1 (no preview),6,hidden,3.0,,,,2.0,ab,ba,ab,ba,0.0,9073.663000008964
81,21.0,easy,control,Experiment 1 (no preview),7,visible,0.0,a,2.0,,0.0,a,b,a,b,0.0,2401.232000008924
81,21.0,easy,control,Experiment 1 (no preview),8,visible,3.0,b,3.0,,0.0,a,b,a,b,0.0,2966.95199999999
81,21.0,easy,control,Experiment 1 (no preview),9,hidden,3.0,,,,1.0,aa,ba,ba,ba,1.0,7482.705000000016
81,21.0,easy,control,Experiment 1 (no preview),10,hidden,2.0,,,,3.0,aa,ab,ab,ab,1.0,2718.4130000000005
81,21.0,easy,control,Experiment 1 (no preview),11,hidden,0.0,,,,3.0,ab,aa,aa,ab,0.0,5054.729000008956
81,21.0,easy,control,Experiment 1 (no preview),12,visible,3.0,b,3.0,,3.0,a,b,b,b,1.0,3394.897000008961
81,21.0,easy,control,Experiment 1 (no preview),13,hidden,0.0,,,,2.0,aa,bb,bb,bb,1.0,3458.3730000000214
81,21.0,easy,control,Experiment 1 (no preview),14,hidden,3.0,,,,3.0,bb,ba,bb,bb,1.0,8510.830000008922
81,21.0,easy,control,Experiment 1 (no preview),15,hidden,0.0,,,,0.0,aa,ab,aa,aa,1.0,5212.769000008935
81,21.0,easy,control,Experiment 1 (no preview),16,visible,0.0,b,2.0,,3.0,a,b,a,b,0.0,3477.8360000000102
81,21.0,easy,control,Experiment 1 (no preview),17,visible,2.0,b,2.0,,2.0,a,b,b,b,1.0,3025.932000008936
81,21.0,easy,control,Experiment 1 (no preview),18,visible,2.0,a,3.0,,3.0,a,b,b,b,1.0,956.6969999999856
81,21.0,easy,control,Experiment 1 (no preview),19,hidden,2.0,,,,1.0,ab,aa,aa,ab,0.0,3612.809000000008
81,21.0,easy,control,Experiment 1 (no preview),20,visible,2.0,a,3.0,,1.0,a,b,a,b,0.0,1352.8220000089495
83,21.0,easy,control,Experiment 1 (no preview),1,visible,2.0,b,2.0,,2.0,a,b,b,b,1.0,3315.286999991047
83,21.0,easy,control,Experiment 1 (no preview),2,visible,0.0,a,2.0,,3.0,a,b,a,b,0.0,1405.5659999910567
83,21.0,easy,control,Experiment 1 (no preview),3,visible,2.0,a,3.0,,3.0,a,b,b,b,1.0,671.2220000029774
83,21.0,easy,control,Experiment 1 (no preview),4,visible,3.0,b,3.0,,3.0,a,b,b,a,0.0,573.5039999970177
83,21.0,easy,control,Experiment 1 (no preview),5,hidden,3.0,,,,1.0,aa,ba,ba,aa,0.0,2681.4009999910486
83,21.0,easy,control,Experiment 1 (no preview),6,visible,2.0,a,3.0,,1.0,a,b,a,a,1.0,824.234999999986
83,21.0,easy,control,Experiment 1 (no preview),7,hidden,0.0,,,,2.0,aa,bb,bb,bb,1.0,625.4939999940107
83,21.0,easy,control,Experiment 1 (no preview),8,hidden,2.0,,,,2.0,aa,bb,bb,aa,0.0,3572.9309999910765
83,21.0,easy,control,Experiment 1 (no preview),9,hidden,3.0,,,,2.0,aa,bb,aa,bb,0.0,690.2330000000075
83,21.0,easy,control,Experiment 1 (no preview),10,hidden,3.0,,,,3.0,bb,ba,bb,ba,0.0,415.33500000002095
83,21.0,easy,control,Experiment 1 (no preview),11,hidden,0.0,,,,0.0,aa,ab,aa,aa,1.0,1018.1589999999852
83,21.0,easy,control,Experiment 1 (no preview),12,hidden,2.0,,,,1.0,ab,aa,aa,aa,1.0,2135.700999991037
83,21.0,easy,control,Experiment 1 (no preview),13,visible,0.0,b,2.0,,3.0,a,b,a,b,0.0,1666.4919999910635
83,21.0,easy,control,Experiment 1 (no preview),14,visible,0.0,b,2.0,,2.0,a,b,b,b,1.0,1266.1149999940535
83,21.0,easy,control,Experiment 1 (no preview),15,hidden,0.0,,,,3.0,ab,aa,aa,ab,0.0,1147.630999999994
83,21.0,easy,control,Experiment 1 (no preview),16,visible,3.0,b,3.0,,0.0,a,b,a,a,1.0,920.6969999910798
83,21.0,easy,control,Experiment 1 (no preview),17,hidden,3.0,,,,2.0,ab,ba,ab,ba,0.0,2496.8670000000275
83,21.0,easy,control,Experiment 1 (no preview),18,visible,0.0,a,2.0,,0.0,a,b,a,a,1.0,1621.4209999910672
83,21.0,easy,control,Experiment 1 (no preview),19,hidden,2.0,,,,3.0,aa,ab,ab,ab,1.0,712.2030000030063
83,21.0,easy,control,Experiment 1 (no preview),20,visible,0.0,a,2.0,,2.0,a,b,b,b,1.0,1817.532999991032
84,21.0,easy,control,Experiment 1 (no preview),1,hidden,3.0,,,,2.0,ab,ba,ab,ab,1.0,9147.834000000004
84,21.0,easy,control,Experiment 1 (no preview),2,hidden,3.0,,,,2.0,aa,bb,aa,bb,0.0,5638.337999999989
84,21.0,easy,control,Experiment 1 (no preview),3,visible,2.0,a,3.0,,1.0,a,b,a,a,1.0,3993.3120000477065
84,21.0,easy,control,Experiment 1 (no preview),4,visible,2.0,a,3.0,,3.0,a,b,b,a,0.0,2222.8920000238577
84,21.0,easy,control,Experiment 1 (no preview),5,hidden,3.0,,,,3.0,bb,ba,bb,ba,0.0,5321.45300004771
84,21.0,easy,control,Experiment 1 (no preview),6,hidden,0.0,,,,0.0,aa,ab,aa,aa,1.0,1995.080000035756
84,21.0,easy,control,Experiment 1 (no preview),7,hidden,2.0,,,,2.0,aa,bb,bb,bb,1.0,2135.7320000357577
84,21.0,easy,control,Experiment 1 (no preview),8,hidden,2.0,,,,1.0,ab,aa,aa,aa,1.0,6420.944000011892
84,21.0,easy,control,Experiment 1 (no preview),9,visible,0.0,b,2.0,,3.0,a,b,a,a,1.0,2874.26800003578
84,21.0,easy,control,Experiment 1 (no preview),10,hidden,3.0,,,,1.0,aa,ba,ba,aa,0.0,2342.985000035784
84,21.0,easy,control,Experiment 1 (no preview),11,visible,0.0,a,2.0,,2.0,a,b,b,b,1.0,1463.381000047666
84,21.0,easy,control,Experiment 1 (no preview),12,hidden,0.0,,,,2.0,aa,bb,bb,bb,1.0,2800.3760000476614
84,21.0,easy,control,Experiment 1 (no preview),13,visible,3.0,b,3.0,,0.0,a,b,a,a,1.0,1040.053000011947
84,21.0,easy,control,Experiment 1 (no preview),14,visible,0.0,a,2.0,,3.0,a,b,a,a,1.0,1013.8540000238572
84,21.0,easy,control,Experiment 1 (no preview),15,hidden,2.0,,,,3.0,aa,ab,ab,aa,0.0,1916.8770000119112
84,21.0,easy,control,Experiment 1 (no preview),16,hidden,0.0,,,,3.0,ab,aa,aa,aa,1.0,1781.856000047701
84,21.0,easy,control,Experiment 1 (no preview),17,visible,2.0,b,2.0,,2.0,a,b,b,b,1.0,742.6390000238316
84,21.0,easy,control,Experiment 1 (no preview),18,visible,0.0,b,2.0,,2.0,a,b,b,b,1.0,1278.1599999999744
84,21.0,easy,control,Experiment 1 (no preview),19,visible,0.0,a,2.0,,0.0,a,b,a,a,1.0,2412.1260000238544
84,21.0,easy,control,Experiment 1 (no preview),20,visible,3.0,b,3.0,,3.0,a,b,b,a,0.0,763.8200000119396
85,21.0,easy,control,Experiment 1 (no preview),1,hidden,2.0,,,,2.0,aa,bb,bb,bb,1.0,4280.206000047678
85,21.0,easy,control,Experiment 1 (no preview),2,visible,0.0,b,2.0,,2.0,a,b,b,b,1.0,1017.8600001430603
85,21.0,easy,control,Experiment 1 (no preview),3,visible,2.0,a,3.0,,1.0,a,b,a,a,1.0,1584.0740001907106
85,21.0,easy,control,Experiment 1 (no preview),4,visible,0.0,a,2.0,,3.0,a,b,a,a,1.0,1871.085000000021
85,21.0,easy,control,Experiment 1 (no preview),5,visible,2.0,b,2.0,,2.0,a,b,b,b,1.0,711.4670000476763
85,21.0,easy,control,Experiment 1 (no preview),6,visible,0.0,b,2.0,,3.0,a,b,a,a,1.0,800.9010000000126
85,21.0,easy,control,Experiment 1 (no preview),7,hidden,0.0,,,,0.0,aa,ab,aa,ab,0.0,3467.39600004768
85,21.0,easy,control,Experiment 1 (no preview),8,visible,0.0,a,2.0,,0.0,a,b,a,a,1.0,4138.817000143055
85,21.0,easy,control,Experiment 1 (no preview),9,hidden,0.0,,,,2.0,aa,bb,bb,aa,0.0,935.9550000476884
85,21.0,easy,control,Experiment 1 (no preview),10,hidden,2.0,,,,1.0,ab,aa,aa,aa,1.0,4477.560000143072
85,21.0,easy,control,Experiment 1 (no preview),11,hidden,2.0,,,,3.0,aa,ab,ab,aa,0.0,1187.7440001907526
85,21.0,easy,control,Experiment 1 (no preview),12,hidden,3.0,,,,2.0,aa,bb,aa,aa,1.0,544.9460000476683
85,21.0,easy,control,Experiment 1 (no preview),13,hidden,3.0,,,,1.0,aa,ba,ba,aa,0.0,518.6290000476874
85,21.0,easy,control,Experiment 1 (no preview),14,hidden,3.0,,,,2.0,ab,ba,ab,ab,1.0,513.0540000000037
85,21.0,easy,control,Experiment 1 (no preview),15,hidden,3.0,,,,3.0,bb,ba,bb,bb,1.0,1065.7700001430348
85,21.0,easy,control,Experiment 1 (no preview),16,visible,2.0,a,3.0,,3.0,a,b,b,b,1.0,2530.3570001430344
85,21.0,easy,control,Experiment 1 (no preview),17,hidden,0.0,,,,3.0,ab,aa,aa,aa,1.0,3957.353000143077
85,21.0,easy,control,Experiment 1 (no preview),18,visible,3.0,b,3.0,,3.0,a,b,b,b,1.0,829.6660000476986
85,21.0,easy,control,Experiment 1 (no preview),19,visible,0.0,a,2.0,,2.0,a,b,b,b,1.0,664.2650001907605
85,21.0,easy,control,Experiment 1 (no preview),20,visible,3.0,b,3.0,,0.0,a,b,a,a,1.0,1202.7410000953823
86,21.0,easy,control,Experiment 1 (no preview),1,visible,2.0,a,3.0,,1.0,a,b,a,b,0.0,7456.270000023855
86,21.0,easy,control,Experiment 1 (no preview),2,visible,2.0,b,2.0,,2.0,a,b,b,b,1.0,988.6879999999946
86,21.0,easy,control,Experiment 1 (no preview),3,visible,0.0,a,2.0,,2.0,a,b,b,b,1.0,2105.867999999988
86,21.0,easy,control,Experiment 1 (no preview),4,hidden,3.0,,,,1.0,aa,ba,ba,ba,1.0,1272.5210000357763
86,21.0,easy,control,Experiment 1 (no preview),5,visible,2.0,a,3.0,,3.0,a,b,b,a,0.0,2272.478999999992
86,21.0,easy,control,Experiment 1 (no preview),6,visible,0.0,a,2.0,,3.0,a,b,a,a,1.0,3205.5380000238365
86,21.0,easy,control,Experiment 1 (no preview),7,hidden,0.0,,,,2.0,aa,bb,bb,aa,0.0,4789.739999988087
86,21.0,easy,control,Experiment 1 (no preview),8,hidden,3.0,,,,2.0,ab,ba,ab,ab,1.0,2789.264000023832
86,21.0,easy,control,Experiment 1 (no preview),9,hidden,3.0,,,,3.0,bb,ba,bb,bb,1.0,2005.365000023856
86,21.0,easy,control,Experiment 1 (no preview),10,hidden,2.0,,,,2.0,aa,bb,bb,bb,1.0,2522.518999988068
86,21.0,easy,control,Experiment 1 (no preview),11,hidden,3.0,,,,2.0,aa,bb,aa,aa,1.0,2155.3940000238363
86,21.0,easy,control,Experiment 1 (no preview),12,hidden,0.0,,,,0.0,aa,ab,aa,aa,1.0,4905.853999999992
86,21.0,easy,control,Experiment 1 (no preview),13,hidden,0.0,,,,3.0,ab,aa,aa,ab,0.0,2288.724000035756
86,21.0,easy,control,Experiment 1 (no preview),14,hidden,2.0,,,,3.0,aa,ab,ab,ab,1.0,3106.5560000000114
86,21.0,easy,control,Experiment 1 (no preview),15,visible,0.0,b,2.0,,3.0,a,b,a,a,1.0,1671.9679999999937
86,21.0,easy,control,Experiment 1 (no preview),16,hidden,2.0,,,,1.0,ab,aa,aa,aa,1.0,1405.742000035767
86,21.0,easy,control,Experiment 1 (no preview),17,visible,0.0,b,2.0,,2.0,a,b,b,b,1.0,655.3130000118981
86,21.0,easy,control,Experiment 1 (no preview),18,visible,3.0,b,3.0,,0.0,a,b,a,a,1.0,1905.7129999880565
86,21.0,easy,control,Experiment 1 (no preview),19,visible,3.0,b,3.0,,3.0,a,b,b,b,1.0,771.7050000238232
86,21.0,easy,control,Experiment 1 (no preview),20,visible,0.0,a,2.0,,0.0,a,b,a,a,1.0,588.7430000119493
87,21.0,easy,control,Experiment 1 (no preview),1,hidden,2.0,,,,2.0,aa,bb,bb,aa,0.0,7888.981999999436
87,21.0,easy,control,Experiment 1 (no preview),2,visible,3.0,b,3.0,,0.0,a,b,a,a,1.0,3978.857000000193
87,21.0,easy,control,Experiment 1 (no preview),3,visible,3.0,b,3.0,,3.0,a,b,b,b,1.0,3196.791999999841
87,21.0,easy,control,Experiment 1 (no preview),4,hidden,3.0,,,,1.0,aa,ba,ba,ba,1.0,2824.1369999998133
87,21.0,easy,control,Experiment 1 (no preview),5,visible,0.0,a,2.0,,3.0,a,b,a,b,0.0,4006.401000000187
87,21.0,easy,control,Experiment 1 (no preview),6,hidden,0.0,,,,0.0,aa,ab,aa,aa,1.0,1284.3859999994163
87,21.0,easy,control,Experiment 1 (no preview),7,hidden,0.0,,,,2.0,aa,bb,bb,bb,1.0,5973.736000000557
87,21.0,easy,control,Experiment 1 (no preview),8,hidden,2.0,,,,3.0,aa,ab,ab,ab,1.0,1282.5729999990435
87,21.0,easy,control,Experiment 1 (no preview),9,hidden,2.0,,,,1.0,ab,aa,aa,ab,0.0,3621.451000000176
87,21.0,easy,control,Experiment 1 (no preview),10,visible,2.0,a,3.0,,1.0,a,b,a,b,0.0,2851.2580000002054
87,21.0,easy,control,Experiment 1 (no preview),11,hidden,3.0,,,,2.0,ab,ba,ab,ab,1.0,8134.24599999981
87,21.0,easy,control,Experiment 1 (no preview),12,visible,0.0,b,2.0,,2.0,a,b,b,b,1.0,10332.855999999098
87,21.0,easy,control,Experiment 1 (no preview),13,hidden,3.0,,,,3.0,bb,ba,bb,ba,0.0,2832.7049999998417
87,21.0,easy,control,Experiment 1 (no preview),14,hidden,3.0,,,,2.0,aa,bb,aa,bb,0.0,6301.960999999428
87,21.0,easy,control,Experiment 1 (no preview),15,visible,0.0,b,2.0,,3.0,a,b,a,a,1.0,6484.944999999483
87,21.0,easy,control,Experiment 1 (no preview),16,visible,2.0,a,3.0,,3.0,a,b,b,a,0.0,4589.8339999991
87,21.0,easy,control,Experiment 1 (no preview),17,visible,2.0,b,2.0,,2.0,a,b,b,b,1.0,971.3959999998332
87,21.0,easy,control,Experiment 1 (no preview),18,visible,0.0,a,2.0,,0.0,a,b,a,b,0.0,10190.191999999455
87,21.0,easy,control,Experiment 1 (no preview),19,hidden,0.0,,,,3.0,ab,aa,aa,aa,1.0,3419.9160000005504
87,21.0,easy,control,Experiment 1 (no preview),20,visible,0.0,a,2.0,,2.0,a,b,b,b,1.0,2963.7549999994226
